time,currency,event,impact
02:00:00,EUR,German Retail Sales m/m,medium
03:00:00,CHF,Foreign Currency Reserves,low
04:00:00,GBP,Halifax HPI m/m,high
05:00:00,EUR,Revised GDP q/q,low
05:06:00,EUR,French 10-y Bond Auction,low
07:00:00,GBP,Asset Purchase Facility,high
07:00:00,GBP,MPC Rate Statement,high
07:00:00,GBP,Official Bank Rate,high
07:45:00,EUR,Main Refinancing Rate,high
08:30:00,CAD,Building Permits m/m,high
08:30:00,EUR,ECB Press Conference,high
08:30:00,USD,Unemployment Claims,high
08:30:00,USD,Revised Nonfarm Productivity q/q,medium
08:30:00,USD,Revised Unit Labor Costs q/q,low
09:00:00,CAD,Gov Council Member Duguay Speaks,medium
10:00:00,CAD,Ivey PMI,high
10:00:00,USD,FOMC Member Kohn Speaks,medium
10:00:00,USD,Factory Orders m/m,medium
10:00:00,USD,Mortgage Delinquencies,medium
10:00:00,USD,Treasury Sec Geithner Speaks,low
10:30:00,USD,Natural Gas Storage,low
12:45:00,USD,FOMC Member Lockhart Speaks,medium
17:30:00,AUD,AIG Construction Index,low
